corridor6
corridor6
6
1,1,Mig29,FIGHTER
2,2,Mig29,FIGHTER
3,3,Mig29,FIGHTER
4,4,Mig29,FIGHTER
5,5,Mig29,FIGHTER
6,6,Mig29,FIGHTER
Timestamp,Track Number,CTN,msg_hrd.source_agency,originating_node_id,time_of_track_information,lat_long_wgs84.lat,lat_long_wgs84.longitude,cartesian_pos.pos_x,cartesian_pos.pos_y,course,speed,acceleration_flag,acceleration,rocd_flag,rate_of_climb_descent,turn_dir_flag,turn_direction,turn_rate_flag,turn_rate,cartesian_trk_pos_accu_flag,cartesian_trk_xpos_accu,cartesian_trk_ypos_accu,cartesian_trk_vel_accu_flag,cartesian_trk_xvel_accu,cartesian_trk_yvel_accu,identification,idn_category,idn_type,idn_mechanism,track_status,fp_correlated_status,fp_ref_no,etd_date.day,etd_date.month,etd_date.year,geo_alt_flag,geo_alt,baro_alt_flag,baro_alt,grp_no_flag,grp_no,call_sign_flag,call_sign,element_call_sign_flag,element_call_sign,pkg_call_sign_flag,pkg_call_sign
1644832854279,5,EU105,9,9,36054000,22.99965578361874,71.96774903659743,-614886.0,1105204.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832856286,2,EU100,9,9,36056000,23.046425545841334,72.01650711347791,-609458.0,1110411.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832856286,1,EU101,9,9,36056000,23.055462673507254,71.98907692873263,-612511.0,1111417.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832856286,4,EU102,9,9,36056000,23.020888560194983,72.00674116542255,-610545.0,1107568.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832856286,3,EU103,9,9,36056000,23.02992407506051,71.97931531662297,-613598.0,1108574.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832856286,6,EU104,9,9,36056000,22.995350911284163,71.99697881874113,-611632.0,1104725.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832856286,5,EU105,9,9,36056000,23.004384814988665,71.9695573020791,-614684.0,1105731.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832857290,2,EU100,9,9,36057000,23.048790047905918,72.01741155027602,-609357.0,1110674.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832857290,4,EU102,9,9,36057000,23.023253069891933,72.00764543179967,-610444.0,1107831.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832857290,1,EU101,9,9,36057000,23.057827172869295,71.9899814258983,-612411.0,1111680.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832857290,3,EU103,9,9,36057000,23.032288582057713,71.98021964327074,-613497.0,1108837.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832857290,6,EU104,9,9,36057000,22.99771542860715,71.99788291493616,-611531.0,1104988.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832857290,5,EU105,9,9,36057000,23.00674932961471,71.97046145844797,-614584.0,1105994.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832858293,2,EU100,9,9,36058000,23.05115454926347,72.01831600286594,-609257.0,1110937.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832858294,1,EU101,9,9,36058000,23.060191671524088,71.99088593886376,-612310.0,1111943.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832858294,4,EU102,9,9,36058000,23.02561757888247,72.00854971394612,-610344.0,1108094.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832858294,6,EU104,9,9,36058000,23.000079945224325,71.99878702687803,-611430.0,1105251.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832858294,3,EU103,9,9,36058000,23.0346530883483,71.9811239856958,-613397.0,1109100.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832858294,5,EU105,9,9,36058000,23.00911384353472,71.97136563057165,-614483.0,1106257.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832860299,2,EU100,9,9,36060000,23.055883549857295,72.02012495542957,-609055.0,1111463.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832860299,1,EU101,9,9,36060000,23.064920666711757,71.99269501220233,-612109.0,1112469.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832860300,6,EU104,9,9,36060000,23.004808976340993,72.00059529801067,-611229.0,1105778.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832860300,3,EU103,9,9,36060000,23.03938209880933,71.98293271788607,-613195.0,1109627.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832860300,4,EU102,9,9,36060000,23.030346594744067,72.01035832555532,-610142.0,1108621.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832860300,5,EU105,9,9,36060000,23.013842869256436,71.97317402209174,-614282.0,1106784.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832862306,2,EU100,9,9,36062000,23.06061254762236,72.02193397118543,-608854.0,1111990.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832862306,1,EU101,9,9,36062000,23.06964965906981,71.994504148765,-611907.0,1112996.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832862306,4,EU102,9,9,36062000,23.035075607779333,72.01216700026677,-609941.0,1109147.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832862306,3,EU103,9,9,36062000,23.044111106443165,71.98474151321045,-612994.0,1110153.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832862306,6,EU104,9,9,36062000,23.009538004633736,72.00240363215568,-611028.0,1106304.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832862306,5,EU105,9,9,36062000,23.018571892153375,71.974982476656,-614080.0,1107310.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832863309,2,EU100,9,9,36063000,23.06297704544397,72.02283850276567,-608753.0,1112253.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832863309,1,EU101,9,9,36063000,23.072014154187606,71.9954087407606,-611807.0,1113259.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832863309,4,EU102,9,9,36063000,23.037440113236944,72.01307136129105,-609840.0,1109410.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832863309,6,EU104,9,9,36063000,23.011902517720994,72.00330782286302,-610927.0,1106568.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832863309,3,EU103,9,9,36063000,23.046475609199728,71.98564593455312,-612893.0,1110416.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832863310,5,EU105,9,9,36063000,23.020936402542407,71.97588672758488,-613980.0,1107573.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832865316,2,EU100,9,9,36065000,23.067706038965053,72.02464761334116,-608552.0,1112780.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832865316,1,EU101,9,9,36065000,23.076743142300412,71.9972179721907,-611605.0,1113786.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832865316,4,EU102,9,9,36065000,23.042169122031815,72.01488013068715,-609639.0,1109937.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832865316,3,EU103,9,9,36065000,23.05120461259193,71.98745482460988,-612692.0,1110943.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832865316,6,EU104,9,9,36065000,23.016631541776995,72.00511625155778,-610726.0,1107094.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832865317,5,EU105,9,9,36065000,23.025665421201328,71.97769527674659,-613778.0,1108100.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832867323,2,EU100,9,9,36067000,23.07243502965627,72.02645678715056,-608350.0,1113306.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832867323,1,EU101,9,9,36067000,23.08147212758248,71.99902726688659,-611404.0,1114312.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832867323,4,EU102,9,9,36067000,23.046898127999242,72.01668896322715,-609438.0,1110463.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832867323,3,EU103,9,9,36067000,23.05593361315581,71.9892637778424,-612491.0,1111469.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832867323,6,EU104,9,9,36067000,23.02136056300796,72.00692474330654,-610525.0,1107620.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832867323,5,EU105,9,9,36067000,23.030394437034328,71.97950388899409,-613577.0,1108626.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832869329,2,EU100,9,9,36069000,23.077164017517166,72.02826602421058,-608149.0,1113832.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832869329,1,EU101,9,9,36069000,23.08620111003339,72.00083662486496,-611202.0,1114838.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832869329,4,EU102,9,9,36069000,23.05162713113876,72.01849785892774,-609236.0,1110990.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832869329,3,EU103,9,9,36069000,23.060662610890926,71.99107279426734,-612289.0,1111995.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832869329,6,EU104,9,9,36069000,23.026089581413434,72.00873329812593,-610323.0,1108147.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832869330,5,EU105,9,9,36069000,23.035123450040974,71.98131256434402,-613376.0,1109152.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832870333,2,EU100,9,9,36070000,23.079528510386098,72.02917066646478,-608048.0,1114096.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832870333,1,EU101,9,9,36070000,23.088565600197015,72.00174132759028,-611102.0,1115102.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832870333,4,EU102,9,9,36070000,23.05399163164792,72.01940233046847,-609136.0,1111253.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832870333,3,EU103,9,9,36070000,23.063027108697547,71.99197732618217,-612188.0,1112259.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832870333,6,EU104,9,9,36070000,23.028454089556465,72.00963759919232,-610223.0,1108410.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832870333,5,EU105,9,9,36070000,23.03748795548428,71.98221692568761,-613275.0,1109416.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832872340,2,EU100,9,9,36072000,23.084257494000653,72.03097999843196,-607847.0,1114622.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832872340,1,EU101,9,9,36072000,23.093294578400318,72.00355078052364,-610900.0,1115628.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832872340,4,EU102,9,9,36072000,23.058720630544734,72.02121132094119,-608934.0,1111779.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832872340,3,EU103,9,9,36072000,23.0677561021887,71.99378643742699,-611987.0,1112785.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832872340,6,EU104,9,9,36072000,23.033183103722852,72.01144624864888,-610021.0,1108936.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832872340,5,EU105,9,9,36072000,23.042216964250578,71.98402569572244,-613074.0,1109942.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832873343,2,EU100,9,9,36073000,23.086621984746188,72.03188468814913,-607746.0,1114885.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832873343,1,EU101,9,9,36073000,23.09565906643988,72.00445553073585,-610799.0,1115891.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832873344,6,EU104,9,9,36073000,23.03554760974609,72.01235059704321,-609921.0,1109200.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832873344,4,EU102,9,9,36073000,23.061085128932294,72.02211583987736,-608834.0,1112042.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832873344,5,EU105,9,9,36073000,23.04458146757345,71.98493010441784,-612973.0,1110205.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832873344,3,EU103,9,9,36073000,23.070120597873103,71.99469101676115,-611886.0,1113048.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832875349,2,EU100,9,9,36075000,23.091350964113435,72.03369411506104,-607545.0,1115412.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832875349,1,EU101,9,9,36075000,23.10038804039458,72.00626507866176,-610598.0,1116418.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832875349,3,EU103,9,9,36075000,23.074849587119246,71.99650022286339,-611685.0,1113575.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832875349,4,EU102,9,9,36075000,23.065814123585405,72.02392492515969,-608632.0,1112569.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832875349,6,EU104,9,9,36075000,23.040276619672376,72.0141593411744,-609719.0,1109726.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832875349,5,EU105,9,9,36075000,23.04931047209837,71.98673896917505,-612772.0,1110732.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832876353,2,EU100,9,9,36076000,23.093715452735047,72.03459885225995,-607444.0,1115675.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832876353,4,EU102,9,9,36076000,23.06817861985084,72.02482949151003,-608531.0,1112832.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832876353,1,EU101,9,9,36076000,23.102752526309605,72.00716987637962,-610497.0,1116681.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832876353,3,EU103,9,9,36076000,23.07721408068088,71.99740484963563,-611584.0,1113838.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832876353,6,EU104,9,9,36076000,23.04264112357532,72.01506373691544,-609619.0,1109989.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832876353,5,EU105,9,9,36076000,23.051674973300308,71.98764342524102,-612671.0,1110995.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832878259,2,EU100,9,9,36078000,23.098444427853956,72.0364083741541,-607242.0,1116201.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832878259,3,EU103,9,9,36078000,23.08194306568104,71.9992141506328,-611383.0,1114364.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832878259,4,EU102,9,9,36078000,23.07290761025923,72.02663867163949,-608330.0,1113359.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832878259,1,EU101,9,9,36078000,23.107481496014675,72.00897951933561,-610296.0,1117207.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832878259,6,EU104,9,9,36078000,23.047370129260518,72.01687257575877,-609417.0,1110516.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832878259,5,EU105,9,9,36078000,23.056403973582857,71.9894523847581,-612470.0,1111521.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832880266,2,EU100,9,9,36080000,23.103173400140083,72.03821795939062,-607041.0,1116728.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832880266,1,EU101,9,9,36080000,23.11221046288612,72.01078922566587,-610094.0,1117734.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832880266,4,EU102,9,9,36080000,23.077636597837262,72.02844791502123,-608129.0,1113885.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832880266,3,EU103,9,9,36080000,23.08667204784996,72.0010235149141,-611181.0,1114891.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
1644832880266,6,EU104,9,9,36080000,23.052099132117753,72.01868147776433,-609216.0,1111042.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,05,0,
1644832880266,5,EU105,9,9,36080000,23.061132971036592,71.99126140746925,-612268.0,1112048.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,06,0,
1644832882273,2,EU100,9,9,36082000,23.107902369592995,72.04002760798619,-606840.0,1117254.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,01,0,
1644832882273,1,EU101,9,9,36082000,23.11693942692351,72.01259899538711,-609893.0,1118260.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,02,0,
1644832882273,4,EU102,9,9,36082000,23.082365582584472,72.0302572216719,-607927.0,1114411.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,03,0,
1644832882273,3,EU103,9,9,36082000,23.09140102718722,72.00283294249621,-610980.0,1115417.0,19.492926,277.77777,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,15,1,138,7,3,0,,0,0,0,1,10000.0,0,0.0,0,,0,,1,04,0,
